Id,estratégico,management,elaborar,sub,aplicación,supervisor,equipo,team,proponer,objetivo,standard,alcanzar,seguimiento,metodología,follow,nuevo,indicador,administrate,planificación,implementación,planificar,negociar,administración,área,coordinate,político,formulación,interlocución,pmp,responsable,plan,definition,work,implementacion,proceso,recurso,gestionar,liderazgo,guía,pmbok,administrar,modelamiento,gerente,término,preparación,ejecutar,cerrar,servicio,supervisión,liderar,motivate,stakeholders,reunión,administrador,controlar,herramienta,obtain,costo,procedimiento,execution,emplear,manage,avance,análisis,avanzar,mantenimiento,bsc,project,persona,professional,definición,operación,riesgo,cargo,lógico,flujo,leader,necessary,jefe,establecer,gestión,trabajo,cmmi,tiempo,modelo,requerimiento,desarrollar,portafolio,definir,cumplir,cronograma,control,actividad,modificación,liderando,aseguramiento,cambio,desarrollo,organizar,negocio,realizar,dirigir,pm,actualización,activities,resources,members,proyecto,calidad,coordinación,manager,marco,acta,etapa,supervisar,informe,presupuestar,elaboración,manejo,update,cumplimiento,dirección,coordinar,Categoria
2129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.922787731634459,0.0,0.0,0.0,1.3804634408090974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2512917986064953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.55814461804655,0.0,0.0,0.0,0.0,NULL
2130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8458266904983307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5863154950132463,1.922787731634459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1163118657675106,0.0,0.0,0.0,0.0,0.0,0.0,2.8390784635086144,0.0,0.0,0.0,0.0,0.0,2.2326237315350212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5322256440685598,0.0,0.0,0.0,0.0,0.0,1.1904198379212325,3.061491287716871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1526795099383853,0.0,0.0,2.3690748342628787,0.0,1.5863154950132463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9075570519054004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6198749794536196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3084502124464437,0.0,0.0,0.0,0.0,0.0,NULL
1363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.760926881618195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5830319095852023,0.0,0.0,0.0,0.0,0.0,0.0,6.391506814894693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1726309900264926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8151141038108007,0.0,0.0,2.4996865167840667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NULL
1977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6567569067146595,0.0,2.2512917986064953,0.0,1.8835670184811777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.922787731634459,1.2915159547926012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4652474630700425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5307456438584355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2512917986064953,0.0,1.2915159547926012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2498432583920334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.349904087274605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2512917986064953,0.0,0.0,NULL
2392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6567569067146595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.576714199041123,0.0,0.0,0.0,0.0,0.0,0.0,1.2915159547926012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5712595137636978,1.5307456438584355,1.8094590463274558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1526795099383853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6189180926549116,0.0,0.0,0.0,0.0,0.0,0.0,2.502606226887401,2.4996865167840667,0.0,1.8458266904983307,0.0,0.0,0.0,0.0,0.6198749794536196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.55814461804655,0.0,0.0,0.0,0.0,NULL
2669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.062222014822824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.502583597212991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.576714199041123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NULL
1371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6916533809966614,0.0,0.0,0.0,0.0,0.0,0.0,3.062222014822824,0.0,0.0,1.2915159547926012,0.0,0.0,0.0,0.0,0.0,0.0,1.0986122886681098,0.0,0.0,0.0,0.0,0.0,1.9636097261547143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0506211031443438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8745478643778037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2512917986064953,0.0,0.0,0.0,0.0,0.0,0.0,5.763397549691927,0.0,0.0,0.0,0.0,1.5863154950132463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9075570519054004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4794999178144783,1.4781019103730135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NULL
2141,0.0,0.0,0.0,0.0,3.0081547935525483,0.0,5.896682838857928,0.0,0.0,0.0,2.2512917986064953,0.0,5.650701055443533,0.0,0.0,3.845575463268918,0.0,0.0,0.0,1.3804634408090974,0.0,0.0,1.922787731634459,10.33212763834081,0.0,0.0,0.0,0.0,0.0,0.0,3.295836866004329,0.0,0.0,0.0,0.0,3.349904087274605,3.9272194523094286,0.0,0.0,0.0,18.010334388851962,0.0,0.0,4.04305126783455,3.755369195382769,0.0,0.0,11.163118657675106,0.0,0.0,0.0,0.0,2.9444389791664403,0.0,8.517235390525844,1.2915159547926012,0.0,3.5322256440685598,0.0,0.0,0.0,0.0,0.0,2.380839675842465,0.0,12.66621332429219,0.0,0.0,3.9272194523094286,0.0,0.0,0.0,0.0,6.753875395819486,0.0,0.0,0.0,0.0,0.0,2.2512917986064953,3.458038529815156,1.2915159547926012,0.0,2.3690748342628787,0.0,4.758946485039739,3.3518553074058666,0.0,0.0,2.576714199041123,0.0,8.716704614332341,0.0,3.5322256440685598,0.0,0.0,0.0,2.722671155716201,0.0,0.0,13.748275842312367,0.0,1.8458266904983307,6.391506814894693,0.0,0.0,0.0,1.2397499589072392,0.0,6.391506814894693,0.0,0.0,3.062222014822824,0.0,0.0,2.2512917986064953,10.049712261823814,0.0,0.0,0.0,0.0,0.0,7.534268073924711,NULL
1886,0.0,2.502606226887401,0.0,0.0,0.0,0.0,0.0,9.186666044468472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0986122886681098,0.0,4.502583597212991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3084502124464437,0.0,0.0,0.0,0.0,0.0,2.4336133554004498,0.0,4.448516375942715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8458266904983307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NULL
